      75       -4        8        2   90.000    0.000    0.000   13.650  0.79050        45     i  g1       1 
      76        0        3       -1   90.000    0.000    0.000   13.650  2.40547        96     i  g1       1 
      77       -3        9       -2   90.000    0.000    0.000   13.950  0.76084        59     i  g1       1 
      78        0        5       -5   90.000    0.000    0.000   13.950  1.15200      1325     i  g1       1 
      79       -3        5        4   90.000    0.000    0.000   14.150  1.08017       515     i  g1       1 
      80        0        4       -2   90.000    0.000    0.000   14.150  1.73248       656     i  g1       1 
      81       -1        7       -4   90.000    0.000    0.000   14.050  0.95666       401     i  g1       1 
      82       -1        6       -1   90.000    0.000    0.000   14.250  1.22008      2074     i  g1       1 
      83       -2        8       -2   90.000    0.000    0.000   14.250  0.88140       307     i  g1       1 
      84       -1        3        2   90.000    0.000    0.000   14.850  2.10628     23210     i  g1       1 
      85        0        5       -7   90.000    0.000    0.000   14.850  0.97574       845     i  g1       1 
      86       -3        8        1   90.000    0.000    0.000   15.250  0.85291       224     i  g1       1 
      87       -1        7       -3   90.000    0.000    0.000   15.250  0.99869        42     i  g1       1 
      88       -2        5        3   90.000    0.000    0.000   16.650  1.24935       674     i  g1       1 
      89        0        5       -3   90.000    0.000    0.000   16.750  1.34390      3100     i  g1       1 
      90       -2        7        1   90.000    0.000    0.000   16.750  1.01363       799     i  g1       1 
      91       -4        4        6   90.000    0.000    0.000   17.050  0.94462       206     i  g1       1 
      92       -3        4        5   90.000    0.000    0.000   17.050  1.11581       859     i  g1       1 
      93       -1        7       -2   90.000    0.000    0.000   16.950  1.03235      1555     i  g1       1 
      94       -2        9       -5   90.000    0.000    0.000   17.150  0.73476        47     i  g1       1 
      95        0        2        0   90.000    0.000    0.000   17.550  3.76914      4312     i  g1       1 
      96       -3        9        0   90.000    0.000    0.000   17.550  0.77569        41     i  g1       1 
      97       -2        9       -3   90.000    0.000    0.000   18.250  0.78171        54     i  g1       1 
      98        0        4       -1   90.000    0.000    0.000   18.350  1.84188       193     i  g1       1 
      99       -1        4        2   90.000    0.000    0.000   18.450  1.69549       389     i  g1       1 
     100       -2        8        0   90.000    0.000    0.000   18.450  0.90240       521     i  g1       1 
     101       -1        8       -5   90.000    0.000    0.000   19.250  0.82638       244     i  g1       1 
     102       -2        4        4   90.000    0.000    0.000   19.550  1.33082      1652     i  g1       1 
     103        0        6       -6   90.000    0.000    0.000   20.050  0.96204       690     i  g1       1 
     104        0        6       -4   90.000    0.000    0.000   20.350  1.09679      1168     i  g1       1 
     105       -1        8       -3   90.000    0.000    0.000   20.450  0.88974       445     i  g1       1 
     106       -3       10       -1   90.000    0.000    0.000   20.550  0.70479        30     i  g1       1 
     107       -4        8        4   90.000    0.000    0.000   20.750  0.76067        44     i  g1       1 
     108       -1        6        1   90.000    0.000    0.000   21.050  1.22646       758     i  g1       1 
     109       -4        7        5   90.000    0.000    0.000   21.250  0.79782        58     i  g1       1 
     110       -3        8        3   90.000    0.000    0.000   21.750  0.82791       198     i  g1       1 
     111       -1        5        2   90.000    0.000    0.000   21.850  1.40773      4046     i  g1       1 
     112       -1        7        0   90.000    0.000    0.000   21.750  1.06487       628     i  g1       1 
     113       -3        7        4   90.000    0.000    0.000   21.850  0.88487       288     i  g1       1 
     114       -1        2        3   90.000    0.000    0.000   21.950  2.26375        30     i  g1       1 
     115       -1        2        3   90.000    0.000    0.000   22.150  2.26274      9691     i  g1       1 
     116       -3        2        6   90.000    0.000    0.000   22.350  1.17746       147     i  g1       1 
     117        0        4        0   90.000    0.000    0.000   23.050  1.88897     10845     i  g1       1 
     118       -3        1        6   90.000    0.000    0.000   23.250  1.22307      2373     i  g1       1 
     119       -3        3        6   90.000    0.000    0.000   23.150  1.11219      1116     i  g1       1 
     120       -4        6        6   90.000    0.000    0.000   23.150  0.82442        59     i  g1       1 
     121       -1        3        3   90.000    0.000    0.000   23.150  1.88240        59     i  g1       1 
     122       -3        6        5   90.000    0.000    0.000   23.350  0.93106       181     i  g1       1 
     123        0        6       -2   90.000    0.000    0.000   23.450  1.21126      3168     i  g1       1 
     124       -4        3        7   90.000    0.000    0.000   23.650  0.93301       283     i  g1       1 
     125       -1        8       -1   90.000    0.000    0.000   23.650  0.92941      1071     i  g1       1 
     126       -4        1        7   90.000    0.000    0.000   24.050  0.99624       328     i  g1       1 
     127       -2        7        3   90.000    0.000    0.000   24.050  0.97068       410     i  g1       1 
     128       -2        8        2   90.000    0.000    0.000   24.250  0.88852       359     i  g1       1 
     129       -3       10        1   90.000    0.000    0.000   24.350  0.70702        39     i  g1       1 
     130       -1        9       -4   90.000    0.000    0.000   24.650  0.77953        76     i  g1       1 
     131        0        7       -5   90.000    0.000    0.000   24.750  0.92422       715     i  g1       1 
     132        0        7       -4   90.000    0.000    0.000   25.050  0.97267        55     i  g1       1 
     133       -2        6        4   90.000    0.000    0.000   25.350  1.04532       593     i  g1       1 
     134       -2        9        1   90.000    0.000    0.000   25.350  0.80846       115     i  g1       1 
     135       -2        2        5   90.000    0.000    0.000   25.550  1.47413        52     i  g1       1 
     136       -2        3        5   90.000    0.000    0.000   25.650  1.35020      2944     i  g1       1 
     137        0        6       -1   90.000    0.000    0.000   25.850  1.24777       106     i  g1       1 
     138        0        7       -3   90.000    0.000    0.000   25.850  1.01553      1622     i  g1       1 
     139       -1        9       -2   90.000    0.000    0.000   26.350  0.81890       250     i  g1       1 
     140       -3        5        6   90.000    0.000    0.000   26.650  0.95789       289     i  g1       1 
     141       -2        4        5   90.000    0.000    0.000   26.750  1.21921       178     i  g1       1 
     142       -4        5        7   90.000    0.000    0.000   26.950  0.83610        83     i  g1       1 
     143       -1        5        3   90.000    0.000    0.000   27.050  1.33347       265     i  g1       1 
     144        0        3        1   90.000    0.000    0.000   27.050  2.44115        68     i  g1       1 
     145        0        3        1   90.000    0.000    0.000   27.250  2.43838      1001     i  g1       1 
     146       -2       10        0   90.000    0.000    0.000   27.350  0.73497        47     i  g1       1 
     147        0        4        1   90.000    0.000    0.000   28.150  1.85701       396     i  g1       1 
     148       -1        7        2   90.000    0.000    0.000   28.150  1.04041       935     i  g1       1 
     149       -2        5        5   90.000    0.000    0.000   28.450  1.09894       640     i  g1       1 
     150        0        6        0   90.000    0.000    0.000   28.650  1.26157       780     i  g1       1 
     151       -3        9        4   90.000    0.000    0.000   29.050  0.73838        29     i  g1       1 
     152        0        7       -1   90.000    0.000    0.000   29.250  1.07355      1545     i  g1       1 
     153        0        8       -4   90.000    0.000    0.000   29.250  0.87182       300     i  g1       1 
     154       -3        8        5   90.000    0.000    0.000   29.550  0.78018        49     i  g1       1 
     155       -1        9        0   90.000    0.000    0.000   29.750  0.83409        93     i  g1       1 
     156       -1       10       -3   90.000    0.000    0.000   29.750  0.72889        19     i  g1       1 
     157       -2        9        3   90.000    0.000    0.000   30.950  0.78653        36     i  g1       1 
     158        0        8       -2   90.000    0.000    0.000   30.950  0.92596       879     i  g1       1 
     159       -2        8        4   90.000    0.000    0.000   31.250  0.84418       188     i  g1       1 
     160       -3        7        6   90.000    0.000    0.000   31.350  0.81389        60     i  g1       1 
     161       -1        3        4   90.000    0.000    0.000   31.450  1.65367      3463     i  g1       1 
     162       -1        4        4   90.000    0.000    0.000   31.550  1.43191        52     i  g1       1 
     163       -2       10        2   90.000    0.000    0.000   31.750  0.72697        37     i  g1       1 
     164       -1       10       -1   90.000    0.000    0.000   31.850  0.74919        50     i  g1       1 
     165        0        6        1   90.000    0.000    0.000   31.950  1.25217       100     i  g1       1 
     166       -1        5        4   90.000    0.000    0.000   32.450  1.24521      2011     i  g1       1 
     167       -3        4        7   90.000    0.000    0.000   32.850  0.96006       498     i  g1       1 
     168       -2        7        5   90.000    0.000    0.000   32.750  0.89506       192     i  g1       1 
     169        1        4       -5   90.000    0.000    0.000   32.950  1.27281       956     i  g1       1 
     170        1        4       -5   90.000    0.000    0.000   33.150  1.27267        97     i  g1       1 
     171        1        3       -4   90.000    0.000    0.000   33.250  1.60960      1008     i  g1       1 
     172       -1        2        4   90.000    0.000    0.000   33.350  1.89705      1693     i  g1       1 
     173        1        3       -4   90.000    0.000    0.000   33.450  1.61019      2090     i  g1       1 
     174        0        9       -3   90.000    0.000    0.000   33.750  0.81066       140     i  g1       1 
     175       -1        6        4   90.000    0.000    0.000   33.950  1.09235        41     i  g1       1 
     176        0        3        2   90.000    0.000    0.000   34.050  2.22325       162     i  g1       1 
     177        0        5        2   90.000    0.000    0.000   34.250  1.44086        93     i  g1       1 
     178       -2        4        6   90.000    0.000    0.000   34.350  1.11737      1188     i  g1       1 
     179        0        7        1   90.000    0.000    0.000   34.250  1.07535      1268     i  g1       1 
     180       -1        0        3   90.000    0.000    0.000   34.450  2.84289        33     i  g1       1 
     181        0        8        0   90.000    0.000    0.000   34.450  0.94718       450     i  g1       1 
     182       -1        8        3   90.000    0.000    0.000   34.550  0.89726       335     i  g1       1 
     183       -3        6        7   90.000    0.000    0.000   34.850  0.83449        91     i  g1       1 
     184       -2        3        6   90.000    0.000    0.000   34.950  1.21346       214     i  g1       1 
     185       -3        2        7   90.000    0.000    0.000   35.350  1.06916       607     i  g1       1 
     186       -1       10        1   90.000    0.000    0.000   35.350  0.75030        32     i  g1       1 
     187        0        6        2   90.000    0.000    0.000   35.550  1.21866      2622     i  g1       1 
     188        1        5       -6   90.000    0.000    0.000   35.950  1.05003      1901     i  g1       1 
     189       -1        7        4   90.000    0.000    0.000   35.850  0.96917       768     i  g1       1 
     190        0        9       -1   90.000    0.000    0.000   35.850  0.83855        64     i  g1       1 
     191       -2        6        6   90.000    0.000    0.000   35.950  0.93206       366     i  g1       1 
     192        1        5       -2   90.000    0.000    0.000   36.050  1.39276       474     i  g1       1 
     193        1        6       -5   90.000    0.000    0.000   36.250  1.01927      1019     i  g1       1 
     194        1        6       -3   90.000    0.000    0.000   36.250  1.14154      1629     i  g1       1 
     195       -3        9        6   90.000    0.000    0.000   36.650  0.69555        26     i  g1       1 
     196        1        3       -2   90.000    0.000    0.000   37.150  2.04823        84     i  g1       1 
     197       -2        2        6   90.000    0.000    0.000   37.750  1.30071      1343     i  g1       1 
     198       -2        9        5   90.000    0.000    0.000   37.850  0.74455        46     i  g1       1 
     199        1        7       -4   90.000    0.000    0.000   38.150  0.96335       907     i  g1       1 
     200        0       10       -2   90.000    0.000    0.000   38.050  0.74770        68     i  g1       1 
     201        1        3       -6   90.000    0.000    0.000   38.350  1.25975       191     i  g1       1 
     202       -1        4        5   90.000    0.000    0.000   38.250  1.29628      1829     i  g1       1 
     203        1        7       -3   90.000    0.000    0.000   38.350  1.00398        56     i  g1       1 
     204       -3        8        7   90.000    0.000    0.000   38.650  0.72089        42     i  g1       1 
     205        1        3       -6   90.000    0.000    0.000   38.650  1.25932      1471     i  g1       1 
     206        1        7       -5   90.000    0.000    0.000   38.650  0.91808        76     i  g1       1 
     207        0        5        3   90.000    0.000    0.000   38.750  1.35957      3516     i  g1       1 
     208       -1        6        5   90.000    0.000    0.000   38.850  1.02838       849     i  g1       1 
     209        1        6       -1   90.000    0.000    0.000   39.150  1.22151       697     i  g1       1 
     210        1        7       -2   90.000    0.000    0.000   39.250  1.03563      1435     i  g1       1 
     211        0        8        2   90.000    0.000    0.000   39.450  0.92808       859     i  g1       1 
     212       -2        8        6   90.000    0.000    0.000   39.450  0.78107        81     i  g1       1 
     213        0        9        1   90.000    0.000    0.000   39.450  0.83881       107     i  g1       1 
     214       -1        1        4   90.000    0.000    0.000   39.850  2.11191       674     i  g1       1 
     215        1        5       -7   90.000    0.000    0.000   39.850  0.96806        46     i  g1       1 
     216       -1        9        4   90.000    0.000    0.000   40.350  0.78524        50     i  g1       1 
     217       -1        1        4   90.000    0.000    0.000   40.450  2.10759        21     i  g1       1 
     218        0        7        3   90.000    0.000    0.000   40.650  1.02036      1404     i  g1       1 
     219       -3        5        8   90.000    0.000    0.000   40.750  0.83882        65     i  g1       1 
     220        1        8       -3   90.000    0.000    0.000   40.750  0.89398       742     i  g1       1 
     221        1        4       -7   90.000    0.000    0.000   41.250  1.04850      1774     i  g1       1 
     222        1        5        0   90.000    0.000    0.000   40.850  1.46417      2194     i  g1       1 
     223        0        3        3   90.000    0.000    0.000   41.050  1.95499       127     i  g1       1 
     224       -2        5        7   90.000    0.000    0.000   41.350  0.94745       520     i  g1       1 
     225        1        6        0   90.000    0.000    0.000   41.350  1.23274        39     i  g1       1 
     226        1        4        0   90.000    0.000    0.000   41.650  1.80062       373     i  g1       1 
     227        1        2       -3   90.000    0.000    0.000   42.150  2.16646       580     i  g1       1 
     228        1        2       -4   90.000    0.000    0.000   42.250  1.82803       134     i  g1       1 
     229        1        7        0   90.000    0.000    0.000   42.450  1.06403      1164     i  g1       1 
     230        1        8       -1   90.000    0.000    0.000   42.550  0.93020       415     i  g1       1 
     231        0       11       -1   90.000    0.000    0.000   42.450  0.68782        35     i  g1       1 
     232       -2        7        7   90.000    0.000    0.000   42.550  0.80744        84     i  g1       1 
     233       -3        3        8   90.000    0.000    0.000   43.650  0.93622       314     i  g1       1 
     234        0        6        4   90.000    0.000    0.000   43.550  1.10498      1038     i  g1       1 
     235       -1        2        5   90.000    0.000    0.000   43.950  1.61232       617     i  g1       1 
     236        1        9       -2   90.000    0.000    0.000   43.850  0.82067       132     i  g1       1 
     237       -1        5        6   90.000    0.000    0.000   43.950  1.06290      1177     i  g1       1 
     238       -1        6        6   90.000    0.000    0.000   43.950  0.96272        61     i  g1       1 
     239       -1        2        5   90.000    0.000    0.000   44.150  1.61053       286     i  g1       1 
     240        0        9        3   90.000    0.000    0.000   44.350  0.81166       133     i  g1       1 
     241       -1        7        6   90.000    0.000    0.000   44.650  0.87508       270     i  g1       1 
     242        0        4        4   90.000    0.000    0.000   44.650  1.46167      7404     i  g1       1 
     243        1        2       -2   90.000    0.000    0.000   44.650  2.58210       163     i  g1       1 
     244        0        4        4   90.000    0.000    0.000   44.850  1.46124        42     i  g1       1 
     245        1        4        1   90.000    0.000    0.000   45.250  1.76124     12793     i  g1       1 
     246        0        8        4   90.000    0.000    0.000   45.550  0.87473       379     i  g1       1 
     247        1        8        1   90.000    0.000    0.000   45.950  0.92969       727     i  g1       1 
     248        1        9        0   90.000    0.000    0.000   46.050  0.83408       146     i  g1       1 
     249        1        7        2   90.000    0.000    0.000   47.250  1.03494      1742     i  g1       1 
     250        1       10       -1   90.000    0.000    0.000   47.150  0.74999        33     i  g1       1 
     251        1        5        2   90.000    0.000    0.000   47.350  1.39265      4688     i  g1       1 
     252        0        1        2   90.000    0.000    0.000   47.350  4.02787      1030     i  g1       1 
     253        0        3        4   90.000    0.000    0.000   47.550  1.69844      1061     i  g1       1 
     254       -1        3        6   90.000    0.000    0.000   48.050  1.28458      1107     i  g1       1 
     255        0        6        5   90.000    0.000    0.000   47.950  1.03820        27     i  g1       1 
     256        0        7        5   90.000    0.000    0.000   48.150  0.93058       356     i  g1       1 
     257        0        5        5   90.000    0.000    0.000   48.550  1.16565      1111     i  g1       1 
     258        0       11        3   90.000    0.000    0.000   49.050  0.67256        29     i  g1       1 
     259        0       10        4   90.000    0.000    0.000   49.150  0.71947        33     i  g1       1 
     260       -1        6        7   90.000    0.000    0.000   49.250  0.89901       409     i  g1       1 
     261        1        9        2   90.000    0.000    0.000   49.650  0.81847       144     i  g1       1 
     262       -2        4        8   90.000    0.000    0.000   50.050  0.93787       343     i  g1       1 
     263       -1        5        7   90.000    0.000    0.000   50.050  0.97900        23     i  g1       1 
     264        1        6        3   90.000    0.000    0.000   50.050  1.13982       646     i  g1       1 
     265        1        7        3   90.000    0.000    0.000   50.050  1.00166        31     i  g1       1 
     266        0        4        5   90.000    0.000    0.000   50.350  1.32067        94     i  g1       1 
     267        1        8        3   90.000    0.000    0.000   50.750  0.89180       469     i  g1       1 
     268        1        5        3   90.000    0.000    0.000   50.950  1.31497       149     i  g1       1 
     269        2        7       -3   90.000    0.000    0.000   51.950  0.96494       457     i  g1       1 
     270       -1        4        7   90.000    0.000    0.000   52.050  1.06238      1131     i  g1       1 
     271        2        6       -2   90.000    0.000    0.000   52.250  1.12499       577     i  g1       1 
     272        0        6        6   90.000    0.000    0.000   52.450  0.96975       527     i  g1       1 
     273        2        7       -1   90.000    0.000    0.000   52.650  1.00994       886     i  g1       1 
     274        2        8       -2   90.000    0.000    0.000   52.550  0.88597       440     i  g1       1 
     275        0        8        6   90.000    0.000    0.000   52.750  0.80367        56     i  g1       1 
     276        2        6       -4   90.000    0.000    0.000   52.950  1.03625       414     i  g1       1 
     277        1        4        3   90.000    0.000    0.000   53.350  1.54206      7813     i  g1       1 
     278        1        7        4   90.000    0.000    0.000   53.250  0.96082       310     i  g1       1 
     279        2        8       -4   90.000    0.000    0.000   53.250  0.84077       158     i  g1       1 
     280        1       10        3   90.000    0.000    0.000   53.550  0.72903        38     i  g1       1 
     281        1        2       -5   90.000    0.000    0.000   53.650  1.56351       115     i  g1       1 
     282        2        9       -3   90.000    0.000    0.000   53.850  0.78436        84     i  g1       1 
     283       -2        3        8   90.000    0.000    0.000   53.950  0.99317        55     i  g1       1 
     284        0        2        4   90.000    0.000    0.000   53.950  1.96620       422     i  g1       1 
     285        1        2       -5   90.000    0.000    0.000   55.450  1.56310       357     i  g1       1 
     286        2        5       -3   90.000    0.000    0.000   53.950  1.23301      1349     i  g1       1 
     287        2        8        0   90.000    0.000    0.000   54.150  0.90175       667     i  g1       1 
     288        2        7       -5   90.000    0.000    0.000   54.250  0.88996       311     i  g1       1 
     289       -1        7        8   90.000    0.000    0.000   54.250  0.77953        34     i  g1       1 
     290        2        9       -1   90.000    0.000    0.000   54.250  0.80771       125     i  g1       1 
     291        2        5       -1   90.000    0.000    0.000   54.450  1.33221       111     i  g1       1 
     292        1        9        4   90.000    0.000    0.000   54.550  0.78093        40     i  g1       1 
     293        1        5        4   90.000    0.000    0.000   54.850  1.22739       830     i  g1       1 
     294        2        7        1   90.000    0.000    0.000   55.350  1.00771       788     i  g1       1 
     295        1        2       -5   90.000    0.000    0.000   56.050  1.56346      1142     i  g1       1 
     296        0        4        6   90.000    0.000    0.000   56.150  1.18469      1157     i  g1       1 
     297       -1        5        8   90.000    0.000    0.000   56.150  0.90330       351     i  g1       1 
     298        2        9        1   90.000    0.000    0.000   56.350  0.80581       105     i  g1       1 
     299        0        7        7   90.000    0.000    0.000   56.550  0.83049       150     i  g1       1 
     300        1        7        5   90.000    0.000    0.000   56.550  0.91482        43     i  g1       1 
     301        2       10        0   90.000    0.000    0.000   56.550  0.73455        40     i  g1       1 
     302        1        8        5   90.000    0.000    0.000   56.650  0.82877       189     i  g1       1 
     303        0        9        7   90.000    0.000    0.000   57.250  0.70584        15     i  g1       1 
     304        1        6        5   90.000    0.000    0.000   57.250  1.01589       179     i  g1       1 
     305        2        8        2   90.000    0.000    0.000   57.350  0.88190       263     i  g1       1 
     306        1        4        4   90.000    0.000    0.000   57.650  1.40460       191     i  g1       1 
     307        2        5        1   90.000    0.000    0.000   57.750  1.32664      2836     i  g1       1 
     308        2        4       -2   90.000    0.000    0.000   57.750  1.50252        44     i  g1       1 
     309        0        1        3   90.000    0.000    0.000   57.850  2.87604      7196     i  g1       1 
     310        2        5       -5   90.000    0.000    0.000   57.950  1.08510       710     i  g1       1 
     311        2        6        2   90.000    0.000    0.000   58.150  1.11885      1036     i  g1       1 
     312        0        5        7   90.000    0.000    0.000   58.850  0.98501       613     i  g1       1 
     313        1        5        5   90.000    0.000    0.000   58.950  1.14675       236     i  g1       1 
     314       -1        4        8   90.000    0.000    0.000   59.050  0.96810        59     i  g1       1 
     315        2        4        0   90.000    0.000    0.000   59.350  1.58627      8073     i  g1       1 
     316        2       11        1   90.000    0.000    0.000   59.350  0.66943        20     i  g1       1 
     317        2        7        3   90.000    0.000    0.000   59.650  0.95820       371     i  g1       1 
     318        2        9        3   90.000    0.000    0.000   59.950  0.77974        43     i  g1       1 
     319        1        7        6   90.000    0.000    0.000   60.150  0.86648       251     i  g1       1 
     320        1        9        6   90.000    0.000    0.000   60.350  0.72767        42     i  g1       1 
     321        2        4       -4   90.000    0.000    0.000   60.550  1.30650      3198     i  g1       1 
     322       -1        6        9   90.000    0.000    0.000   60.450  0.78409        15     i  g1       1 
     323        2        6        3   90.000    0.000    0.000   60.650  1.07649        23     i  g1       1 
     324        1        2        2   90.000    0.000    0.000   61.250  2.58291      3900     i  g1       1 
     325       -2        2        8   90.000    0.000    0.000   61.750  1.03896       510     i  g1       1 
     326        2        8        4   90.000    0.000    0.000   61.850  0.83275       153     i  g1       1 
     327        0        6        8   90.000    0.000    0.000   62.050  0.84296        97     i  g1       1 
     328        1        4        5   90.000    0.000    0.000   62.150  1.27162        33     i  g1       1 
     329        1        3        4   90.000    0.000    0.000   62.350  1.61124      4096     i  g1       1 
     330        2        5        3   90.000    0.000    0.000   62.650  1.22050       805     i  g1       1 
     331        1        5        6   90.000    0.000    0.000   63.150  1.04625       434     i  g1       1 
     332        2        6        4   90.000    0.000    0.000   63.350  1.02490       199     i  g1       1 
     333        1        8        7   90.000    0.000    0.000   63.450  0.75499        95     i  g1       1 
     334        2        4        2   90.000    0.000    0.000   63.550  1.48985      4600     i  g1       1 
     335       -1        2        7   90.000    0.000    0.000   63.650  1.21718       876     i  g1       1 
     336       -1        3        8   90.000    0.000    0.000   64.050  1.02857       343     i  g1       1 
     337       -3        1        8   90.000    0.000    0.000   64.550  0.99999       261     i  g1       1 
     338        3        9        0   90.000    0.000    0.000   64.450  0.77443        52     i  g1       1 
     339        2        9        5   90.000    0.000    0.000   64.550  0.73548        41     i  g1       1 
     340        3        7       -2   90.000    0.000    0.000   64.650  0.93107       414     i  g1       1 
